idEla,lat,lng,comuna,fecha
874,\N,\N,Curicó,2016-06-10 14:30:00
876,\N,\N,Osorno,2016-06-10 16:00:00
880,-33.5286112,-70.6766908,La Cisterna,2016-06-28 10:00:00
881,\N,\N,Providencia,2016-05-22 15:00:00
883,\N,\N,Paillaco,2016-06-27 11:00:00
885,\N,\N,Curicó,2016-06-08 20:00:00
886,\N,\N,Lo Prado,2016-06-11 15:00:00
887,\N,\N,Arica,2016-06-17 17:00:00
891,-41.7718,-73.134444,Calbuco,2016-06-14 15:30:00
892,\N,\N,Pozo Almonte,2016-06-04 12:20:00
894,-20.2174291,-70.1489434,Iquique,2016-06-13 17:00:00
896,-31.1784022,-71.0013924,Combarbalá,2016-06-22 09:30:00
897,-33.4522204,-70.5952449,Ñuñoa,2016-06-12 15:30:00
900,\N,\N,Fresia,2016-06-14 15:32:00
903,-33.4198459,-70.7021888,Quinta Normal,2016-06-23 17:00:00
904,\N,\N,La Pintana,2016-06-10 19:30:00
905,\N,\N,Las Condes,2016-05-26 20:00:00
906,\N,\N,Arica,2016-06-16 08:00:00
910,\N,\N,Concepción,2016-06-10 15:30:00
911,\N,\N,Valdivia,2016-06-18 18:30:00
912,\N,\N,Ñuñoa,2016-05-27 19:35:00
913,-33.5793906,-70.5991966,Puente Alto,2016-06-18 16:00:00
914,\N,\N,Las Condes,2016-06-21 20:30:00
916,-33.4415988,-70.6785859,Santiago,2016-06-25 15:30:00
917,\N,\N,San Antonio,2016-06-28 13:59:00
918,\N,\N,Santiago,2016-06-15 08:30:00
922,\N,\N,Curicó,2016-06-18 15:00:00
923,\N,\N,Aysén,2016-06-22 19:30:00
924,\N,\N,Santiago,2016-05-26 19:00:00
925,\N,\N,Las Condes,2016-06-23 19:00:00
927,\N,\N,Valparaíso,2016-06-22 09:00:00
929,\N,\N,Iquique,2016-06-16 20:00:00
932,-33.0169589,-71.5305744,Viña del Mar,2016-06-16 15:00:00
933,-33.4384912,-70.5883803,La Reina,2016-06-13 16:52:00
934,-30.0990967,-70.4961023,Paihuano,2016-06-15 18:00:00
935,-33.5314926,-70.5843807,La Florida,2016-06-04 16:10:00
936,\N,\N,Ñuñoa,2016-06-04 16:00:00
938,\N,\N,Tierra Amarilla,2016-06-20 10:00:00
939,\N,\N,Frutillar,2016-05-27 20:01:00
945,\N,\N,Punta Arenas,2016-06-28 18:00:00
948,\N,\N,Puente Alto,2016-06-15 16:30:00
949,\N,\N,Cañete,2016-06-06 11:16:00
950,\N,\N,Puente Alto,2016-06-11 12:00:00
951,\N,\N,Coyhaique,2016-06-25 16:15:00
953,-33.4314257,-70.6131471,Providencia,2016-06-11 22:15:00
956,-33.3293806,-70.5222814,Lo Barnechea,2016-06-14 20:30:00
957,\N,\N,Coyhaique,2016-06-10 15:00:00
958,\N,\N,Copiapó,2016-06-18 09:00:00
959,\N,\N,Puente Alto,2016-06-08 17:30:00
960,\N,\N,Punta Arenas,2016-06-25 16:00:00
961,-33.4423778,-70.6198848,Providencia,2016-06-10 19:00:00
962,\N,\N,Timaukel,2016-06-01 17:30:00
963,\N,\N,Peñalolén,2016-05-22 19:00:00
966,-33.5048264,-70.6119028,Macul,2016-05-29 16:00:00
967,\N,\N,Casablanca,2016-05-28 14:27:00
968,-33.4174303,-70.7347728,Cerro Navia,2016-06-25 09:00:00
970,\N,\N,Nueva Imperial,2016-06-17 18:30:00
973,\N,\N,Concepción,2016-06-27 15:00:00
974,-36.6038813,-72.1098044,Chillán,2016-06-12 19:30:00
979,-33.3729012,-70.6816898,Conchalí,2016-05-28 10:00:00
980,-33.4676179,-70.6749172,Santiago,2016-06-21 19:00:00
983,\N,\N,Talca,2016-06-19 09:00:00
985,\N,\N,Ñuñoa,2016-06-11 11:00:00
986,\N,\N,La Reina,2016-06-03 20:30:00
987,\N,\N,Temuco,2016-06-15 15:00:00
989,\N,\N,Rancagua,2016-06-10 19:00:00
992,\N,\N,Ñuñoa,2016-06-23 20:00:00
995,\N,\N,Lo Barnechea,2016-06-21 19:00:00
996,\N,\N,Hualpén,2016-06-11 15:15:00
997,\N,\N,Puente Alto,2016-06-19 17:30:00
998,\N,\N,Providencia,2016-06-11 15:05:00
1003,-33.0063714,-71.2627823,Limache,2016-06-13 10:00:00
1005,\N,\N,Petorca,2016-06-23 18:00:00
1006,-32.8388078,-70.9736261,Llaillay,2016-06-05 14:30:00
1009,-33.4284025,-70.6214569,Providencia,2016-06-11 10:15:00
1012,\N,\N,Cabo de Hornos,2016-06-20 19:00:00
1013,\N,\N,Independencia,2016-06-15 18:00:00
1015,\N,\N,Valparaíso,2016-05-20 13:00:00
1018,\N,\N,Ñuñoa,2016-06-04 16:00:00
1019,-33.0173805,-71.5412697,Viña del Mar,2016-05-31 09:00:00
1021,\N,\N,Ñuñoa,2016-05-22 10:14:00
1022,-39.8190743,-73.2475162,Valdivia,2016-06-18 09:30:00
1025,-33.6048815,-70.593081,Puente Alto,2016-06-04 16:00:00
1026,-20.2276881,-70.1401856,Iquique,2016-06-01 15:00:00
1027,\N,\N,Temuco,2016-06-16 18:00:00
1029,\N,\N,La Cisterna,2016-06-21 10:00:00
1031,\N,\N,Quillota,2016-06-28 15:00:00
1033,\N,\N,Concepción,2016-06-24 17:00:00
1034,\N,\N,Ñuñoa,2016-06-11 03:00:00
1036,\N,\N,Pelluhue,2016-06-04 15:00:00
1039,\N,\N,Macul,2016-06-20 18:30:00
1040,\N,\N,Traiguén,2016-06-17 17:30:00
1041,\N,\N,Providencia,2016-06-18 09:45:00
1047,-33.0658386,-71.5907145,Viña del Mar,2016-06-03 17:00:00
1050,-33.4560809,-70.721091,Lo Prado,2016-06-03 14:11:00
1051,\N,\N,La Reina,2016-06-26 10:00:00
1055,\N,\N,Concepción,2016-05-24 14:30:00
1057,\N,\N,Las Condes,2016-06-13 19:00:00
1058,\N,\N,La Cisterna,2016-06-25 15:30:00
1061,\N,\N,Coyhaique,2016-06-04 15:30:00
1066,\N,\N,Illapel,2016-06-23 18:00:00
1070,\N,\N,Lo Espejo,2016-06-22 19:30:00
1071,-20.2273464,-70.1471566,Iquique,2016-05-03 19:30:00
1072,\N,\N,La Reina,2016-05-29 17:00:00
1073,\N,\N,Ovalle,2016-06-04 16:00:00
1075,-33.4445785,-70.7336039,Lo Prado,2016-06-21 15:00:00
1076,\N,\N,Coyhaique,2016-06-15 18:30:00
1078,-41.6269444,-73.5975,Maullín,2016-06-12 14:00:00
1080,-33.3602142,-70.6336416,Huechuraba,2016-06-12 16:30:00
1084,\N,\N,Iquique,2016-06-28 09:00:00
1088,\N,\N,San Nicolás,2016-06-20 18:05:00
1090,\N,\N,San Antonio,2016-06-21 12:54:00
1095,\N,\N,Paillaco,2016-06-20 14:00:00
1096,\N,\N,Calama,2016-06-11 16:30:00
1099,\N,\N,Talcahuano,2016-06-17 19:00:00
1100,-33.607446,-70.8435593,Peñaflor,2016-06-25 10:00:00
1101,\N,\N,Viña del Mar,2016-06-16 15:00:00
1102,-33.4469425,-70.6562033,Santiago,2016-06-09 10:00:00
1103,\N,\N,Temuco,2016-06-15 18:00:00
1104,\N,\N,Chillán,2016-05-10 15:00:00
1105,-23.1016591,-70.4422843,Mejillones,2016-06-22 12:46:00
1107,\N,\N,Providencia,2016-06-23 18:30:00
1108,\N,\N,Purranque,2016-05-28 14:00:00
1110,-33.4121566,-70.6285551,Recoleta,2016-06-18 18:00:00
1113,-33.5210506,-70.763111,Maipú,2016-05-28 17:30:00
1114,\N,\N,Calera de Tango,2016-06-16 09:33:00
1115,\N,\N,Las Condes,2016-06-08 20:30:00
1118,\N,\N,Los Ángeles,2016-06-10 19:15:00
1120,\N,\N,Viña del Mar,2016-06-18 10:00:00
1123,\N,\N,Ñuñoa,2016-06-13 19:00:00
1124,\N,\N,La Florida,2016-06-23 20:00:00
1126,-33.4315077,-70.5797566,La Reina,2016-06-05 15:00:00
1127,\N,\N,La Reina,2016-06-06 19:30:00
1129,-33.4280079,-70.6183646,Providencia,2016-06-04 11:00:00
1130,\N,\N,Curicó,2016-06-04 17:00:00
1132,\N,\N,Lo Barnechea,2016-06-16 20:00:00
1133,\N,\N,Valparaíso,2016-05-24 16:00:00
1134,-35.5969963,-71.7244368,San Javier,2016-06-09 11:30:00
1135,\N,\N,Licantén,2016-06-22 16:30:00
1139,\N,\N,Puerto Montt,2016-06-20 09:00:00
1142,\N,\N,Salamanca,2016-06-25 16:30:00
1143,\N,\N,Providencia,2016-06-20 18:00:00
1144,-33.04807,-71.5000564,Viña del Mar,2016-06-23 17:00:00
1145,\N,\N,Las Condes,2016-06-28 17:50:00
1146,\N,\N,Viña del Mar,2016-06-15 18:00:00
1149,\N,\N,Pedro Aguirre Cerda,2016-06-08 20:08:00
1150,\N,\N,La Florida,2016-05-14 16:20:00
1151,\N,\N,Coltauco,2016-06-21 17:30:00
1152,\N,\N,Limache,2016-05-14 15:00:00
1153,-33.4471352,-70.6583266,Santiago,2016-06-05 11:00:00
1156,\N,\N,Peñalolén,2016-06-22 10:30:00
1157,\N,\N,Puente Alto,2016-06-20 17:00:00
1159,\N,\N,Diego de Almagro,2016-06-18 16:00:00
1164,-37.0942898,-72.5680981,Yumbel,2016-06-17 16:00:00
1166,\N,\N,Coquimbo,2016-06-06 15:00:00
1167,\N,\N,Paihuano,2016-06-22 10:00:00
1168,-33.4194071,-70.6558393,Independencia,2016-06-28 14:00:00
1169,\N,\N,Antofagasta,2016-06-26 10:30:00
1170,\N,\N,Providencia,2016-06-04 17:00:00
1171,\N,\N,Quinta Normal,2016-06-13 18:00:00
1173,\N,\N,Vitacura,2016-06-21 20:30:00
1176,-33.6133297,-70.9060356,Peñaflor,2016-05-28 16:00:00
1177,\N,\N,San Javier,2016-06-16 09:30:00
1179,-36.8362249,-73.0011386,Concepción,2016-06-20 18:30:00
1180,-29.9056469,-71.2515021,La Serena,2016-06-25 16:00:00
1182,\N,\N,Ñuñoa,2016-05-07 16:00:00
1184,-34.6473183,-71.8995705,Paredones,2016-06-14 17:30:00
1185,-34.9620166,-71.2037982,Curicó,2016-05-28 16:00:00
1188,\N,\N,Padre Hurtado,2016-06-12 11:00:00
1189,-33.0309679,-71.6376965,Valparaíso,2016-05-13 10:49:00
1191,\N,\N,Puyehue,2016-06-27 11:00:00
1196,-33.4888555,-70.6182747,Vitacura,2016-06-01 13:00:00
1197,-33.4842766,-70.6495856,Santiago,2016-06-13 17:30:00
1199,\N,\N,Santiago,2016-06-11 15:00:00
1204,\N,\N,Iquique,2016-06-20 09:00:00
1205,\N,\N,Macul,2016-06-18 16:30:00
1207,\N,\N,San Fernando,2016-06-18 15:30:00
1208,\N,\N,Rengo,2016-06-04 16:00:00
1210,-33.0413776,-71.3997171,Villa Alemana,2016-06-12 18:00:00
1211,\N,\N,Santiago,2016-06-16 15:30:00
1212,\N,\N,Ñuñoa,2016-06-24 19:30:00
1215,\N,\N,Quilpué,2016-05-28 16:00:00
1218,\N,\N,Vicuña,2016-06-15 14:02:00
1219,-20.2394224,-70.1373183,Iquique,2016-05-26 18:00:00
1220,-33.3811677,-70.6470905,Recoleta,2016-05-28 16:00:00
1221,\N,\N,Talcahuano,2016-06-24 16:46:00
1223,\N,\N,Santiago,2016-06-25 15:00:00
1225,\N,\N,La Pintana,2016-05-27 19:00:00
1226,\N,\N,Valparaíso,2016-06-18 20:00:00
1228,-33.4438515,-70.6454026,Santiago,2016-06-12 10:00:00
1229,\N,\N,Independencia,2016-06-16 19:00:00
1232,\N,\N,Santiago,2016-06-10 09:00:00
1234,\N,\N,Concepción,2016-06-21 18:30:00
1235,-32.6490961,-70.7211159,Putaendo,2016-05-20 19:00:00
1238,\N,\N,Providencia,2016-06-19 10:00:00
1240,\N,\N,Santa Cruz,2016-06-20 19:00:00
1241,\N,\N,Extranjero,2016-04-30 15:00:00
1247,-18.4773527,-70.3115716,Arica,2016-06-21 20:00:00
1248,\N,\N,Villa Alemana,2016-06-08 14:00:00
1249,\N,\N,Rancagua,2016-06-20 20:00:00
1250,\N,\N,Concón,2016-06-04 09:00:00
1254,\N,\N,La Reina,2016-06-05 16:00:00
1255,\N,\N,San Felipe,2016-06-18 16:00:00
1257,\N,\N,La Florida,2016-06-18 21:42:00
1258,-33.4806411,-70.6626167,Pedro Aguirre Cerda,2016-06-04 18:00:00
1259,\N,\N,Coyhaique,2016-06-26 16:00:00
1260,\N,\N,Valparaíso,2016-06-17 20:00:00
1261,-33.0331173,-71.5089604,Viña del Mar,2016-06-16 17:45:00
1263,\N,\N,Iquique,2016-06-19 18:00:00
1265,-33.4346298,-70.647186,Las Condes,2016-05-30 10:00:00
1266,\N,\N,Macul,2016-06-21 17:30:00
1267,\N,\N,San Antonio,2016-06-13 16:30:00
1271,-33.5230406,-70.6033683,La Florida,2016-06-24 16:00:00
1273,-34.2030692,-70.754608,Olivar,2016-06-28 02:20:00
1274,-33.0475347,-71.6260244,Valparaíso,2016-05-28 11:00:00
1277,\N,\N,Cerro Navia,2016-06-12 15:00:00
1278,\N,\N,Estación Central,2016-06-18 16:00:00
1279,\N,\N,Curanilahue,2016-06-22 15:30:00
1280,\N,\N,Lo Prado,2016-06-05 15:30:00
1281,\N,\N,Valparaíso,2016-06-10 18:00:00
1286,-33.4514633,-70.654168,Santiago,2016-06-13 17:00:00
1289,\N,\N,Pinto,2016-06-10 18:00:00
1290,\N,\N,Coyhaique,2016-06-11 15:45:00
1291,\N,\N,Chillán,2016-06-09 18:00:00
1293,\N,\N,Extranjero,2016-06-18 10:18:00
1298,\N,\N,Lo Barnechea,2016-06-20 18:00:00
1300,\N,\N,Providencia,2016-06-06 13:00:00
1301,\N,\N,Copiapó,2016-05-21 17:15:00
1303,-35.5969963,-71.7244368,San Javier,2016-06-09 11:30:00
1307,\N,\N,Copiapó,2016-06-24 15:40:00
1308,-33.4335731,-70.6379826,Recoleta,2016-06-13 10:00:00
1310,\N,\N,Valparaíso,2016-06-12 10:00:00
1311,\N,\N,Limache,2016-06-11 16:42:00
1313,\N,\N,Temuco,2016-06-04 18:00:00
1314,\N,\N,Quillota,2016-06-11 17:00:00
1315,-33.6004846,-70.6993928,San Bernardo,2016-06-17 15:00:00
1320,\N,\N,Los Andes,2016-05-20 18:30:00
1321,\N,\N,Ovalle,2016-06-08 15:00:00
1323,\N,\N,La Reina,2016-05-26 09:00:00
1324,\N,\N,Iquique,2016-06-11 18:00:00
1325,-33.5031801,-70.6333742,San Joaquín,2016-06-18 15:30:00
1327,\N,\N,La Reina,2016-06-25 11:30:00
1328,\N,\N,Santiago,2016-06-24 10:00:00
1331,\N,\N,Castro,2016-05-26 08:30:00
1332,-33.6809563,-71.2147994,Melipilla,2016-05-28 10:00:00
1333,-33.018402,-71.5509718,Viña del Mar,2016-05-28 09:00:00
1334,-33.0524524,-71.5920976,Valparaíso,2016-06-18 16:30:00
1335,\N,\N,Osorno,2016-06-18 19:00:00
1341,\N,\N,Iquique,2016-06-22 20:00:00
1344,\N,\N,Puente Alto,2016-06-20 20:00:00
1346,-33.4446041,-70.7272926,Lo Prado,2016-06-08 19:30:00
1350,-30.6006166,-71.2012479,Ovalle,2016-06-28 19:37:00
1351,-33.4939144,-70.6603738,San Miguel,2016-05-21 16:00:00
1356,\N,\N,Antofagasta,2016-06-18 10:15:00
1357,\N,\N,Viña del Mar,2016-06-04 15:00:00
1358,\N,\N,Ñuñoa,2016-06-04 17:00:00
1362,\N,\N,Coyhaique,2016-06-17 18:00:00
1363,\N,\N,Pitrufquén,2016-06-22 17:30:00
1367,\N,\N,Osorno,2016-06-25 20:00:00
1369,-33.4868231,-70.6621892,Pedro Aguirre Cerda,2016-05-29 11:00:00
1373,-33.0470193,-71.3606044,Villa Alemana,2016-06-08 10:00:00
1374,\N,\N,Las Condes,2016-06-18 19:00:00
1375,\N,\N,Arica,2016-05-16 10:00:00
1376,-33.4798175,-70.6087413,Macul,2016-06-14 15:00:00
1378,\N,\N,Valparaíso,2016-06-28 19:00:00
1379,-33.4382162,-70.6062283,La Reina,2016-06-16 19:30:00
1381,\N,\N,Providencia,2016-06-28 20:00:00
1382,\N,\N,Providencia,2016-06-20 19:00:00
1383,\N,\N,Copiapó,2016-06-17 20:00:00
1388,\N,\N,Río Claro,2016-06-04 21:29:00
1389,-36.622309,-72.1293018,Chillán Viejo,2016-06-01 18:00:00
1392,\N,\N,Puente Alto,2016-06-17 20:30:00
1393,-38.7360791,-72.5953432,Temuco,2016-06-13 14:30:00
1396,\N,\N,Puente Alto,2016-06-28 19:00:00
1397,\N,\N,Freire,2016-06-28 18:00:00
1400,\N,\N,Talca,2016-06-18 16:00:00
1403,\N,\N,San Rafael,2016-06-18 18:00:00
1404,\N,\N,Valdivia,2016-06-06 10:30:00
1408,-33.4453163,-70.6615257,Santiago,2016-06-28 18:30:00
1409,\N,\N,Providencia,2016-06-19 16:05:00
1412,\N,\N,Cabildo,2016-06-15 16:00:00
1415,\N,\N,Ñuñoa,2016-05-28 20:20:00
1422,-35.5969963,-71.7244368,San Javier,2016-06-09 11:30:00
1423,-34.6301359,-71.3614569,Santa Cruz,2016-06-14 19:30:00
1424,\N,\N,Temuco,2016-06-04 16:00:00
1425,\N,\N,Extranjero,2016-06-23 12:38:00
1428,\N,\N,Quilpué,2016-06-26 15:30:00
1429,\N,\N,Estación Central,2016-06-13 12:30:00
1430,\N,\N,Providencia,2016-06-25 09:30:00
1431,\N,\N,Linares,2016-05-30 18:00:00
1435,-33.451401,-70.5425766,La Reina,2016-06-18 15:00:00
1443,\N,\N,Rancagua,2016-06-25 18:00:00
1444,\N,\N,Peñalolén,2016-06-25 20:00:00
1446,\N,\N,Tierra Amarilla,2016-05-18 19:00:00
1447,-38.7633007,-72.6024204,Padre Las Casas,2016-06-28 12:48:00
1449,\N,\N,Coronel,2016-05-13 18:00:00
1450,-33.5013739,-70.63627,San Joaquín,2016-06-11 16:00:00
1451,\N,\N,Las Condes,2016-06-28 14:00:00
1453,\N,\N,Valparaíso,2016-06-18 15:30:00
1455,-35.8433906,-71.5962991,Linares,2016-05-30 20:01:00
1458,\N,\N,Paillaco,2016-06-22 10:00:00
1461,\N,\N,Santiago,2016-06-15 14:00:00
1463,-35.9673996,-72.3237981,Cauquenes,2016-05-27 16:00:00
1465,\N,\N,Santiago,2016-05-23 13:30:00
1470,\N,\N,Puente Alto,2016-06-11 14:30:00
1471,\N,\N,Viña del Mar,2016-06-21 14:30:00
1472,\N,\N,Extranjero,2016-06-19 16:00:00
1476,\N,\N,La Reina,2016-06-17 22:40:00
1477,-33.0439938,-71.6141064,Valparaíso,2016-06-20 17:30:00
1479,\N,\N,Concepción,2016-06-20 20:00:00
1482,\N,\N,Quinchao,2016-06-18 15:16:00
1483,\N,\N,Providencia,2016-05-21 18:00:00
1486,\N,\N,Ovalle,2016-05-31 17:00:00
1487,\N,\N,Talca,2016-06-18 11:00:00
1488,\N,\N,Frutillar,2016-06-15 20:00:00
1491,-33.4278803,-70.597262,Providencia,2016-05-20 09:30:00
1494,\N,\N,Puente Alto,2016-05-28 17:00:00
1499,-23.6463431,-70.3987705,Antofagasta,2016-06-09 19:00:00
1500,\N,\N,Copiapó,2016-06-18 15:00:00
1501,\N,\N,La Serena,2016-06-16 11:22:00
1502,\N,\N,La Higuera,2016-06-20 18:00:00
1503,-40.0641019,-72.8725592,Paillaco,2016-05-23 17:30:00
1507,-32.7480236,-70.733339,San Felipe,2016-06-11 09:00:00
1509,\N,\N,Santiago,2016-06-21 08:00:00
1513,\N,\N,Chillán,2016-06-10 14:30:00
1514,-33.4668998,-70.5261656,Peñalolén,2016-06-19 11:00:00
1515,\N,\N,Buin,2016-06-17 17:00:00
1517,\N,\N,Rancagua,2016-06-11 16:00:00
1520,\N,\N,Maipú,2016-06-11 17:00:00
1521,\N,\N,Ñuñoa,2016-06-11 17:00:00
1522,-33.424038,-70.5974829,Providencia,2016-05-05 12:46:00
1523,-33.4928027,-70.6557312,San Miguel,2016-06-04 16:00:00
1524,\N,\N,Maipú,2016-04-24 12:56:00
1525,\N,\N,Pudahuel,2016-06-17 15:27:00
1529,\N,\N,Temuco,2016-06-25 20:00:00
1534,\N,\N,Providencia,2016-06-21 19:00:00
1535,-28.5811892,-70.7401191,Vallenar,2016-06-11 16:00:00
1536,\N,\N,Buin,2016-06-10 15:00:00
1538,\N,\N,Concón,2016-06-18 10:30:00
1542,-33.4494458,-70.668235,Santiago,2016-06-20 15:30:00
1545,\N,\N,Calama,2016-06-07 09:00:00
1546,\N,\N,Talca,2016-06-26 15:00:00
1547,-27.3995583,-70.2924652,Copiapó,2016-06-18 10:00:00
1548,\N,\N,Ñuñoa,2016-06-04 16:30:00
1554,-33.4204856,-70.5687454,Las Condes,2016-06-16 08:15:00
1555,\N,\N,Padre Las Casas,2016-06-14 17:24:00
1556,-33.4643128,-70.5725454,Peñalolén,2016-06-09 19:30:00
1557,-33.4489855,-70.6218741,Ñuñoa,2016-05-28 16:30:00
1559,\N,\N,Viña del Mar,2016-06-18 22:13:00
1563,\N,\N,Providencia,2016-06-04 11:00:00
1564,\N,\N,Ñuñoa,2016-06-11 18:00:00
1565,-33.4509359,-70.6837323,Estación Central,2016-06-22 14:00:00
1566,-33.5315625,-70.6203465,La Granja,2016-06-03 19:00:00
1567,-33.041109,-71.3572745,Villa Alemana,2016-06-05 10:00:00
1568,\N,\N,Santiago,2016-06-18 10:00:00
1569,-33.4530526,-70.5809179,Ñuñoa,2016-06-18 15:00:00
1570,-33.4911436,-70.5987792,Macul,2016-06-04 17:00:00
1574,\N,\N,La Serena,2016-06-28 14:00:00
1575,-27.3780263,-70.3374883,Copiapó,2016-05-31 18:00:00
1577,-33.0344447,-71.5968346,Valparaíso,2016-06-18 12:00:00
1581,\N,\N,Doñihue,2016-05-13 19:00:00
1582,\N,\N,Rancagua,2016-06-10 18:00:00
1584,-33.5077416,-71.6140956,El Tabo,2016-06-26 11:00:00
1585,\N,\N,Llanquihue,2016-06-21 17:30:00
1586,\N,\N,Linares,2016-06-09 18:30:00
1589,-33.4251624,-70.6085041,Providencia,2016-06-15 18:30:00
1592,-38.7712176,-72.5878049,Padre Las Casas,2016-06-14 17:00:00
1594,-20.2264613,-70.1453605,Iquique,2016-06-11 17:30:00
1595,-33.4211963,-70.7003719,Quinta Normal,2016-06-22 10:00:00
1596,-32.8401844,-70.9576868,Llaillay,2016-06-18 16:00:00
1599,-33.4029048,-70.6420914,Recoleta,2016-06-04 16:00:00
1601,\N,\N,Santiago,2016-06-08 10:30:00
1602,\N,\N,Cerro Navia,2016-06-19 18:00:00
1603,\N,\N,La Serena,2016-06-17 17:00:00
1604,-33.4928027,-70.6557312,San Miguel,2016-05-28 16:00:00
1606,\N,\N,Los Vilos,2016-06-04 16:00:00
1610,\N,\N,Providencia,2016-06-18 09:00:00
1611,\N,\N,San Vicente de Tagua Tagua,2016-06-23 14:00:00
1612,-33.0446105,-71.6223257,Valparaíso,2016-06-02 19:30:00
1613,\N,\N,Romeral,2016-06-21 10:25:00
1614,\N,\N,Las Condes,2016-06-10 18:30:00
1615,-33.4446112,-70.66309,Providencia,2016-06-10 17:15:00
1616,\N,\N,Pudahuel,2016-06-23 17:30:00
1618,\N,\N,Coelemu,2016-05-25 15:30:00
1619,\N,\N,Calama,2016-06-21 19:30:00
1620,\N,\N,Valdivia,2016-06-16 20:15:00
1621,\N,\N,Machalí,2016-06-11 18:00:00
1623,\N,\N,Las Condes,2016-06-20 19:00:00
1624,\N,\N,Extranjero,2016-05-28 15:00:00
1626,\N,\N,Antofagasta,2016-06-28 18:30:00
1627,\N,\N,Valdivia,2016-06-07 15:00:00
1630,\N,\N,El Monte,2016-06-25 18:00:00
1631,-33.3924655,-70.6520795,Recoleta,2016-06-18 17:00:00
1632,\N,\N,Valparaíso,2016-06-11 17:00:00
1633,\N,\N,Las Condes,2016-05-29 17:00:00
1634,-33.4208838,-70.6652771,Independencia,2016-06-28 16:00:00
1639,-29.9304374,-71.2507185,La Serena,2016-06-18 14:30:00
1640,\N,\N,Antofagasta,2016-06-18 18:00:00
1641,\N,\N,Santiago,2016-06-27 18:30:00
1642,\N,\N,Renca,2016-06-22 14:10:00
1645,\N,\N,Maipú,2016-06-05 17:00:00
1647,\N,\N,Maipú,2016-06-18 16:00:00
1648,\N,\N,Quillota,2016-06-09 19:00:00
1650,\N,\N,Peñalolén,2016-05-25 15:00:00
1651,-38.7571001,-72.6092578,Temuco,2016-06-01 14:40:00
1652,\N,\N,Placilla,2016-06-25 17:30:00
1653,\N,\N,Maipú,2016-05-29 11:00:00
1655,\N,\N,Providencia,2016-06-02 20:15:00
1656,-33.4364264,-70.7390513,Lo Prado,2016-06-07 09:30:00
1657,\N,\N,Extranjero,2016-06-21 23:45:00
1658,-33.3648505,-70.6317712,Huechuraba,2016-06-18 17:30:00
1665,-33.0207959,-71.2649253,Limache,2016-06-28 10:00:00
1667,\N,\N,Concepción,2016-06-09 08:45:00
1676,\N,\N,Melipilla,2016-06-11 15:00:00
1677,\N,\N,Providencia,2016-06-18 10:00:00
1680,\N,\N,Santiago,2016-05-29 18:15:00
1684,\N,\N,Peñalolén,2016-06-04 18:00:00
1685,-33.0436829,-71.6168853,Valparaíso,2016-06-03 15:00:00
1690,-33.5487485,-70.6708318,San Miguel,2016-06-10 15:00:00
1694,\N,\N,Santiago,2016-06-20 19:00:00
1697,\N,\N,Castro,2016-06-10 19:30:00
1698,\N,\N,Peñalolén,2016-06-08 15:30:00
1699,\N,\N,Villa Alemana,2016-06-11 17:00:00
1702,-33.4506441,-70.5971591,Providencia,2016-05-21 09:45:00
1704,\N,\N,Tierra Amarilla,2016-06-17 19:15:00
1707,\N,\N,Santiago,2016-06-10 15:30:00
1708,\N,\N,Vitacura,2016-05-14 10:08:00
1711,\N,\N,Buin,2016-06-04 10:30:00
1713,-33.3843015,-70.6440668,Recoleta,2016-06-01 11:00:00
1714,-33.4379813,-70.644976,Santiago,2016-06-18 16:00:00
1715,\N,\N,Frutillar,2016-05-23 19:00:00
1716,\N,\N,Santiago,2016-06-18 16:00:00
1718,-32.2506613,-70.9308973,Petorca,2016-06-21 14:30:00
1721,-20.2402577,-70.1425687,Iquique,2016-06-15 18:00:00
1723,\N,\N,Frutillar,2016-06-25 15:00:00
1724,\N,\N,Valdivia,2016-06-22 08:00:00
1727,\N,\N,Santiago,2016-06-18 20:00:00
1728,\N,\N,Antofagasta,2016-05-28 17:00:00
1732,\N,\N,Puente Alto,2016-06-19 17:30:00
1733,-33.4741393,-70.6062873,Macul,2016-06-18 14:30:00
1735,\N,\N,Santiago,2016-06-18 11:00:00
1737,\N,\N,San Carlos,2016-06-05 16:30:00
1742,\N,\N,Canela,2016-06-22 16:00:00
1743,-33.4320326,-70.6160002,Providencia,2016-06-06 19:00:00
1744,\N,\N,Quinta Normal,2016-06-16 18:00:00
1746,-33.4427698,-70.7595068,Pudahuel,2016-06-18 10:00:00
1747,\N,\N,Monte Patria,2016-06-13 18:00:00
1748,\N,\N,Ñuñoa,2016-05-29 18:26:00
1751,\N,\N,Providencia,2016-06-17 20:00:00
1752,\N,\N,Olmué,2016-06-11 11:00:00
1754,-33.4505122,-70.7235283,Lo Prado,2016-06-25 10:45:00
1755,\N,\N,Aysén,2016-06-05 15:00:00
1756,\N,\N,Vitacura,2016-05-28 16:00:00
1758,\N,\N,Quilpué,2016-06-28 19:00:00
1761,\N,\N,Los Ángeles,2016-06-21 17:30:00
1764,-35.5964151,-71.7268656,San Javier,2016-06-01 15:30:00
1766,\N,\N,La Florida,2016-06-06 14:00:00
1767,\N,\N,Pichilemu,2016-06-15 14:30:00
1768,\N,\N,Providencia,2016-06-21 19:30:00
1771,\N,\N,Providencia,2016-06-04 10:00:00
1774,\N,\N,Aysén,2016-06-26 16:00:00
